ID,Location,Specific Location,LocationID,Amenities,Bedroom,Bathroom,Toilet,New,Duplex,Luxury,Estate,Rank,Price
300,Ajah,before fara park after crown estate in sangotedo in ajah axis. crown estate ajah lagos,1,11,6,5,6,1,1,0,1,9,42000000
301,Ajah," around crown estate, sangotedo, ajah axis, lekki. sangotedo ajah lagos",1,6,3,3,3,1,1,0,1,4,10500000
302,Ajah,greenville estate badore ajah badore ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
303,Ajah,within an estate sangotedo ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
304,Ajah," gated estate, addo road ado ajah lagos",1,5,3,2,3,1,1,0,1,4,10500000
305,Ajah," gated estate, addo road ado ajah lagos",1,5,3,2,3,1,1,0,1,4,10500000
306,Ajah,ajah ajah lagos,1,2,1,1,1,0,0,0,1,1,4200000
307,Ajah,greenville estate badore ajah lagos,1,4,2,2,2,1,1,0,1,4,8400000
308,Ajah,ado ado ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
309,Ajah,ajah lagos,1,6,3,3,3,1,1,0,1,4,10500000
310,Ajah,gated street by junction/harmony estate bustop langbasa road addo ajah ado ajah lagos,1,4,2,2,2,1,1,0,1,4,8400000
311,Ajah,before sangotedo market in sangotedo in ajah axis lekki. sangotedo ajah lagos,1,6,3,3,3,0,0,0,1,4,9450000
312,Ajah,ajah lagos,1,4,2,2,2,1,1,0,1,4,8400000
313,Ajah,chinese road junction bustop addo - langbasa rd ajah ado ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
314,Ajah,around the new shoprite in sangotedo in ajah axis lekki. sangotedo ajah lagos,1,10,5,5,5,1,1,0,1,8,31500000
315,Ajah,remlek estate badore ajah badore ajah lagos,1,2,1,1,1,1,1,1,1,1,5250000
316,Ajah,greenville estate badore ajah badore ajah lagos,1,2,1,1,1,0,0,0,1,1,4200000
317,Ajah,greenville estate badore ajah badore ajah lagos,1,2,1,1,1,1,1,1,1,1,5250000
318,Ajah,teran x estate near bleco super market olokonla ajah lagos,1,5,3,2,3,1,1,1,1,4,11550000
319,Ajah,elegant court estate mobil road illaje ajah ilaje ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
320,Ajah,royal palm will estate remlek badore ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
321,Ajah," majek, after crown estate in ajah axis lekki. crown estate ajah lagos",1,8,4,4,4,0,0,0,1,5,12600000
322,Ajah,peninsula estate ajah lagos,1,7,4,3,4,1,1,1,1,5,16800000
323,Ajah,anu crescent estate badore ajah lagos,1,4,2,2,2,1,1,1,1,4,10500000
324,Ajah,powerline estate opp sunny villa estate badore ajah badore ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
325,Ajah," onison street, lakowe lakowe ajah lagos",1,5,3,2,3,0,0,0,1,4,9450000
326,Ajah,anu crescent badore ajah lekki badore ajah lagos,1,4,2,2,2,1,1,1,1,4,10500000
327,Ajah,ajah lagos,1,4,2,2,2,1,1,0,1,4,8400000
328,Ajah,ogunfayo ibeju-lekki sangotedo ajah lagos,1,2,1,1,1,0,0,0,1,1,4200000
329,Ajah," cooperative villa road, badore badore ajah lagos",1,12,6,6,6,1,1,0,1,9,42000000
330,Ajah,red roof bustop langbasa road ajah ado ajah lagos,1,3,2,1,2,1,1,0,1,4,8400000
331,Ajah,majek opp fara park after crown estate in ajah axis lekki. crown estate ajah lagos,1,2,1,1,1,0,0,0,1,1,4200000
332,Ajah,greenville estate badore ajah badore ajah lagos,1,2,1,1,1,0,0,0,1,1,4200000
333,Ajah," mayfair garden, awoyaya, ajah axis lekki. awoyaya ajah lagos",1,8,4,4,4,1,1,1,1,5,15750000
334,Ajah,marshy hill estate akins bustop off addo road ajah ado ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
335,Ajah,an estate in abijo after crown estate in ajah axis lekki. abijo ajah lagos,1,6,3,3,3,0,0,0,1,4,9450000
336,Ajah,ajah ajah lagos,1,2,1,1,1,0,0,0,1,1,4200000
337,Ajah,ajah lagos,1,6,3,3,3,1,1,0,1,4,10500000
338,Ajah,badore ajah lagos,1,6,3,3,3,0,0,0,1,4,9450000
339,Ajah," within an estate, off ado road. ado ajah lagos",1,7,4,3,4,0,0,0,1,5,12600000
340,Ajah,gated street by junction bustop opp harmony estate langbasa road ajah ado ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
341,Ajah," blenco supermarket before sangotedo, after lbs. peninsula estate ajah lagos",1,9,5,4,5,1,1,0,1,8,31500000
342,Ajah,meridian luxury park estate awoyaya ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
343,Ajah,.. sangotedo ajah lagos,1,6,3,3,3,1,1,1,1,4,14700000
344,Ajah," majek after fara park, after crown estate in ajah axis lekki. crown estate ajah lagos",1,8,4,4,4,0,0,0,1,5,12600000
345,Ajah," behind abraham adesanya round about, ajah lagos",1,11,6,5,6,1,1,0,1,9,42000000
346,Ajah,lagum view estate opp catholic church ajah lagos,1,12,6,6,6,1,1,0,1,9,42000000
347,Ajah,before blenco supermarket before sangotedo in ajah axis lekki. olokonla ajah lagos,1,6,3,3,3,0,0,0,1,4,9450000
348,Ajah,emerald housing estate ilaje ajah lagos,1,8,4,4,4,1,1,1,1,5,26250000
349,Ajah,general paint bus stop just by abraham adesanya estate abraham adesanya estate ajah lagos,1,9,5,4,5,1,1,0,1,8,31500000
350,Ajah,sangotedo sangotedo ajah lagos,1,7,4,3,4,1,0,0,1,5,13650000
351,Ajah,lekki scheme 2 ajiwe ajah lagos,1,10,5,5,5,1,1,0,1,8,31500000
352,Ajah,after lbs in olokonla in ajah axis lekki. olokonla ajah lagos,1,6,3,3,3,0,0,0,1,4,9450000
353,Ajah,olokonla olokonla ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
354,Ajah,loshoro..school gate badore ajah lagos,1,2,1,1,1,0,0,0,1,1,4200000
355,Ajah,reservation estate langbasa road owode addo ajah ado ajah lagos,1,5,3,2,3,1,1,0,1,4,10500000
356,Ajah,off mobil road ilaje ajah lagos,1,4,2,2,2,1,1,1,1,4,10500000
357,Ajah,sangotedo ajah lagos,1,4,2,2,2,1,1,0,1,4,8400000
358,Ajah,awoyaya bus stop awoyaya ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
359,Ajah,sangotedo ajah lagos,1,6,3,3,3,0,0,0,1,4,9450000
360,Ajah,red roof bustop addo - langbasa rd ajah ado ajah lagos,1,3,2,1,2,1,1,0,1,4,8400000
361,Ajah,greenville estate badore ajah badore ajah lagos,1,2,1,1,1,1,1,1,1,1,5250000
362,Ajah,crown estate crown estate ajah lagos,1,8,4,4,4,1,1,1,1,5,31500000
363,Ajah,esfort estate addo road ajah ado ajah lagos,1,2,1,1,1,1,1,1,1,1,7350000
364,Ajah,estate after crown estate in ajah axis lekki. abijo ajah lagos,1,6,3,3,3,0,0,0,1,4,9450000
365,Ajah," abraham adesanya estate, ajah lagos",1,2,1,1,1,0,0,0,1,1,4200000
366,Ajah,marshy hill estate ado ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
367,Ajah,chevron alternative ajah lagos,1,9,5,4,5,1,1,1,1,8,36750000
368,Ajah,gated estate opp emerald estate mobil road illaje ajah ilaje ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
369,Ajah," destiny homes estate in abijo, after fara park, after crown estate in ajah axis lekki. crown estate ajah lagos",1,8,4,4,4,0,0,0,1,5,12600000
370,Ajah,ajose street badore ajah badore ajah lagos,1,7,4,3,4,0,0,0,1,5,13125000
371,Ajah,gated street by junction bustop harmony estate langbasa rd ajah ado ajah lagos,1,3,2,1,2,1,1,0,1,4,8400000
372,Ajah,ajah lagos,1,6,3,3,3,1,1,1,1,4,15750000
373,Ajah,gated estate by junction bustop facing harmony estate langbasa road ajah ado ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
374,Ajah,remlek estate badore ajah badore ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
375,Ajah,omoba bade street marshy hill estate ado ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
376,Ajah,ocean palm estate sangotedo ajah lagos,1,5,3,2,3,1,1,1,1,4,11550000
377,Ajah,unity estate maryland badore ajah badore ajah lagos,1,9,5,4,5,1,1,0,1,8,31500000
378,Ajah,pearl garden estate sangotedo ajah lagos,1,9,5,4,5,1,1,0,1,8,31500000
379,Ajah,greenville estate badore ajah badore ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
380,Ajah,marshy hill estate addo road ajah ado ajah lagos,1,2,1,1,1,1,0,0,1,1,4725000
381,Ajah,before the new shoprite in sangotedo in ajah axis lekki. sangotedo ajah lagos,1,8,4,4,4,0,0,0,1,5,12600000
382,Ajah,golf road lakowe lakowe ajah lagos,1,8,4,4,4,1,1,1,1,5,31500000
383,Ajah," crown estate, sangotedo, ajah axis lekki. crown estate ajah lagos",1,8,4,4,4,1,1,1,1,5,15750000
384,Ajah,green ville estate badore ajah lagos,1,2,1,1,1,1,1,1,1,1,5250000
385,Ajah,thomas estate thomas estate ajah lagos,1,6,3,3,3,1,1,1,1,4,16800000
386,Ajah," infinity estate, ado road. ado ajah lagos",1,5,3,2,3,1,1,1,1,4,15750000
387,Ajah,seaside estate badore ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
388,Ajah,by hot bread sangotedo ajah lagos,1,2,1,1,1,0,0,0,1,1,4200000
389,Ajah," united estate, sangotedo ajah lagos",1,7,4,3,4,0,0,0,1,5,12600000
390,Ajah,divine homes estate thomas estate ajah lagos,1,9,5,4,5,1,1,0,1,8,31500000
391,Ajah,an estate in abijo after crown estate in ajah axis lekki. abijo ajah lagos,1,6,3,3,3,0,0,0,1,4,9450000
392,Ajah,peace estate cocacola bustop badore ajah badore ajah lagos,1,3,2,1,2,1,1,0,1,4,8400000
393,Ajah,apteck rd sangotedo ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
394,Ajah,within a very secure and peaceful estate ado ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
395,Ajah,behind the new shoprite in sangotedo in ajah axis lekki. sangotedo ajah lagos,1,10,5,5,5,1,1,0,1,8,31500000
396,Ajah,lavalon hotel road opp eco bank addo road ajah ado ajah lagos,1,5,3,2,3,1,1,0,1,4,10500000
397,Ajah,abijo ajah lagos,1,11,6,5,6,1,1,1,1,9,52500000
398,Ajah,unity estate maryland badore ajah badore ajah lagos,1,2,1,1,1,0,0,0,1,1,4200000
399,Ajah," around blenco supermarket before sangotedo, ajah axis lekki. sangotedo ajah lagos",1,10,5,5,5,1,1,0,1,8,31500000
400,Ajah,illaje off emerald estate mobil road illaje ajah ilaje ajah lagos,1,7,4,3,4,1,1,1,1,5,15750000
401,Ajah,ajah lagos,1,6,3,3,3,1,1,1,1,4,17850000
402,Ajah,marshy hill estate akins bustop addo road ajah ado ajah lagos,1,5,3,2,3,0,0,0,1,4,9975000
403,Ajah,lekki palm city estate ado ajah lagos,1,8,4,4,4,1,1,1,1,5,24150000
404,Ajah," united estate, sangotedo, ajah axis, lekki. sangotedo ajah lagos",1,6,3,3,3,0,0,0,1,4,9450000
405,Ajah,harmony estate langbasa rd ajah ado ajah lagos,1,9,5,4,5,1,1,0,1,8,31500000
406,Ajah,berulah estate by addo round about addo ajah ado ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
407,Ajah,seaside estate ajah lagos,1,6,3,3,3,1,1,0,1,4,10500000
408,Ajah,silverpoint estate badore ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
409,Ajah," lekki palm city estate, off ado road, ajah, lagos. badore ajah lagos",1,9,5,4,5,1,1,0,1,8,31500000
410,Ajah," otunla street, lakowe lakowe ajah lagos",1,5,3,2,3,0,0,0,1,4,9450000
411,Ajah,lavalon hotel estate opp eco bank addo road ajah ado ajah lagos,1,7,4,3,4,1,0,0,1,5,13650000
412,Ajah,ajah lagos,1,6,3,3,3,1,1,1,1,4,24150000
413,Ajah,before blenco supermarket in olokonla in ajah axis lekki. olokonla ajah lagos,1,6,3,3,3,0,0,0,1,4,9450000
414,Ajah,harmony estate langbasa rd ajah ado ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
415,Ajah,mega estate black gate bustop badore ajah badore ajah lagos,1,7,4,3,4,1,0,0,1,5,13650000
416,Ajah,royal garden estate ajah lagos,1,10,5,5,5,1,1,1,1,8,42000000
417,Ajah,general paint bus stop sangotedo ajah lagos,1,11,5,6,5,1,1,0,1,8,31500000
418,Ajah,beside lagos business school ajah lagos,1,7,4,3,4,1,0,0,1,5,13650000
419,Ajah,gated mobile road opposite llaje bf ajah bridge ilaje ajah lagos,1,4,2,2,2,1,1,1,1,4,12600000
420,Ajah," majek after fara park, after crown estate in ajah axis lekki. crown estate ajah lagos",1,6,3,3,3,0,0,0,1,4,9450000
421,Ajah," majek, opposite fara park, in ajah axis lekki. crown estate ajah lagos",1,4,2,2,2,1,1,0,1,4,8400000
422,Ajah," united estate, sangotedo, ajah axis, lekki. sangotedo ajah lagos",1,4,2,2,2,1,1,0,1,4,8400000
423,Ajah,ajah lagos,1,6,3,3,3,1,1,1,1,4,16800000
424,Ajah,lekki scheme 2 abraham adesanya ogombo road ajah ogombo ajah lagos,1,5,3,2,3,1,1,0,1,4,10500000
425,Ajah,westwood estate badore ajah lagos,1,2,1,1,1,1,1,1,1,1,6300000
426,Ajah,lekki scheme 2 abraham adesanya ogombo road ajah ilaje ajah lagos,1,7,4,3,4,1,1,1,1,5,15750000
427,Ajah,unity estate maryland badore ajah badore ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
428,Ajah,thera annex sangotedo ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
429,Ajah,blenco sangotedo ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
430,Ajah," salvation estate, owode, ajah ado ajah lagos",1,4,2,2,2,1,1,0,1,4,8400000
431,Ajah,salvation estate scheme 2 ado ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
432,Ajah," lekki palm city estate, opposite ecobank ado road ajah lagos ado ajah lagos",1,5,3,2,3,1,1,1,1,4,14700000
433,Ajah,cooperative villa badore ajah badore ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
434,Ajah,new road awoyaya ajah lagos,1,4,2,2,2,1,1,0,1,4,8400000
435,Ajah,new road awoyaya ajah lagos,1,6,3,3,3,0,0,0,1,4,9450000
436,Ajah,divine estate okun ajah okun ajah ajah lagos,1,4,2,2,2,1,1,0,1,4,8925000
437,Ajah,greenville estate badore ajah lagos,1,4,2,2,2,1,1,0,1,4,8400000
438,Ajah," madam theresa avenue, maryland estate badore ajah lagos",1,6,3,3,3,0,0,0,1,4,9450000
439,Ajah," ogunfayo,awoyaya (immediately after mayfair garden estate, awoyaya) awoyaya ajah lagos",1,4,2,2,2,1,1,0,1,4,8400000
440,Ajah," ogunfayo,awoyaya (immediately after mayfair garden estate, awoyaya) awoyaya ajah lagos",1,2,1,1,1,0,0,0,1,1,4200000
441,Ajah,abraham adesanya estate ajah lagos,1,2,1,1,1,1,0,0,1,1,4725000
442,Ajah,sangotedo ajah lagos,1,2,1,1,1,1,1,1,1,1,5250000
443,Ajah," awoyaya, ajah lagos",1,2,1,1,1,0,0,0,1,1,4200000
444,Ajah,ogadan ajah lagos,1,5,3,2,3,1,1,0,1,4,10500000
445,Ajah," majek town, sangotedo ajah lagos",1,5,3,2,3,0,0,0,1,4,9450000
446,Ajah,alashela ogombo ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
447,Ajah,liberty bells schools badore ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
448,Ajah," by total filling station, abraham adesanya ajiwe ajah lagos",1,10,5,5,5,1,1,0,1,8,31500000
449,Ajah,adeba road lakowe ajah lagos,1,3,2,1,2,1,1,0,1,4,8400000
450,Ajah,liberty bells school badore ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
451,Ajah,cooperative estate badore ajah lagos,1,8,4,4,4,0,0,0,1,5,12600000
452,Ajah,"15 isah omale street, glorious estate badore ajah lagos",1,5,3,2,3,0,0,0,1,4,9450000
453,Ajah,adenike olotu street ilaje ajah lagos,1,10,5,5,5,1,1,0,1,8,31500000
454,Ajah,greenville estate badore addo road ajah lagos badore ajah lagos,1,5,3,2,3,0,0,0,1,4,9450000
455,Ajah," silverland estate, sangotedo ajah lagos",1,2,1,1,1,0,0,0,1,1,4200000
456,Ajah,adeniki olotu street ilajie ajah ilaje ajah lagos,1,10,5,5,5,1,1,0,1,8,31500000
457,Ajah,seaside estate badore ajah lagos,1,2,1,1,1,0,0,0,1,1,4200000
458,Ajah,"20 ganiyu ikotun street, marshy hill estate ajah okun ajah ajah lagos",1,4,2,2,2,1,1,0,1,4,8400000
459,Ajah,okera-nla lekki ajah lagos ado ajah lagos,1,2,1,1,1,0,0,0,1,1,4200000
460,Ajah,- graceland estate ajah lagos,1,2,1,1,1,1,0,0,1,1,4725000
461,Ajah,olokonla olokonla ajah lagos,1,7,4,3,4,1,1,1,1,5,15750000
462,Ajah,first unity estate cooperative villa badore addo badore ajah lagos,1,6,3,3,3,0,0,0,1,4,9450000
463,Ajah,ado road ado ajah lagos,1,2,1,1,1,1,1,1,1,1,5250000
464,Ajah,prince leye close ado ajah lagos,1,4,2,2,2,1,1,0,1,4,8400000
465,Ajah,sangotedo sangotedo ajah lagos,1,11,6,5,6,1,1,0,1,9,42000000
466,Ajah,sangotedo sangotedo ajah lagos,1,9,5,4,5,1,1,0,1,8,31500000
467,Ajah,mobil road ilaje ajah lagos,1,5,3,2,3,1,1,0,1,4,10500000
468,Ajah," penisula garden estate, few houses away from police post peninsula estate ajah lagos",1,10,5,5,5,1,1,0,1,8,31500000
469,Ajah,sangotedo sangotedo ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
470,Ajah," agungi, ajah lagos",1,2,1,1,1,1,1,1,1,1,10500000
471,Ajah,peninsula gardens estate sangotedo ajah lagos,1,6,3,3,3,1,1,1,1,4,21000000
472,Ajah,awoyaya ajah lagos,1,8,4,4,4,1,1,1,1,5,21000000
473,Ajah,divine homesl thomas estate ajah lagos,1,10,5,5,5,1,1,0,1,8,31500000
474,Ajah,keji olajide street majek sangotedo ajah lagos,1,7,4,3,4,0,0,0,1,5,12600000
475,Ajah," keji olajide street, majek sangotedo ajah lagos",1,5,3,2,3,0,0,0,1,4,9450000
476,Ajah,23 james wood street ajah lagos,1,6,3,3,3,1,1,1,1,4,24150000
477,Ajah,ajah lekki gardens estate ajah lagos,1,10,5,5,5,1,1,1,1,8,52500000
478,Ajah," abijo gra, ajah lagos abijo ajah lagos",1,15,8,7,8,1,1,0,1,10,57750000
479,Ajah,university view estate opposite lagos business school off lekki epe expressway ajah lagos,1,2,1,1,1,1,1,1,1,1,5250000
480,Lekki,.... ikate lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
481,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
482,Lekki,ologolo lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
483,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,57750000
484,Lekki,ikate elegushi lekki ikate lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
485,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
486,Lekki,osapa london lekki lagos,2,7,4,3,4,0,0,0,0,7,24150000
487,Lekki,ikota lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
488,Lekki,ikate lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
489,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,42000000
490,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
491,Lekki,ikota lekki lagos,2,5,3,2,3,0,0,0,0,7,16800000
492,Lekki,ikota villa estate lekki phase 2 lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
493,Lekki,lekki phase 1 lekki lagos,2,8,4,4,4,0,0,0,1,7,29400000
494,Lekki,kajola estate ibeju lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
495,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
496,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
497,Lekki,osapa london lekki lagos,2,5,3,2,3,1,1,0,1,7,26250000
498,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
499,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
500,Lekki,westend estate ikota lekki lagos,2,13,7,6,7,0,0,0,0,10,57750000
501,Lekki,ikota lekki lagos,2,7,4,3,4,0,0,0,1,7,27300000
502,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
503,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
504,Lekki,osapa lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,0,7,24150000
505,Lekki,lekki phase 1 lekki lagos,2,5,3,2,3,0,0,0,1,7,25200000
506,Lekki,"  lakowe gulf resort eatate, sixk tiger close ibeju lekki lagos",2,8,4,4,4,1,0,0,1,7,31500000
507,Lekki,"6, abimbola owodunni close, seaside estate, off badore road, ajah, lekki, lagos. badore ajah lagos",2,7,4,3,4,0,0,0,0,7,21000000
508,Lekki,alpha beach road igbo efon lekki lagos,2,7,4,3,4,0,0,0,1,7,28350000
509,Lekki,igbo efon lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
510,Lekki,oral estate lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
511,Lekki,chevron lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
512,Lekki,"u3 estate, akinleye street lekki phase 1 lekki lagos",2,9,5,4,5,1,1,1,1,9,58800000
513,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
514,Lekki,lekki phase 1 lekki lagos,2,5,3,2,3,1,1,0,1,7,26250000
515,Lekki,lekki phase 1 lekki lagos,2,5,3,2,3,1,1,0,1,7,26250000
516,Lekki,babatunde anjouse lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,52500000
517,Lekki,chevron lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
518,Lekki,chevron lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
519,Lekki,osapa london lekki lagos,2,7,4,3,4,1,0,0,1,7,31500000
520,Lekki,osapa london lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
521,Lekki,lekki right oniru lekki lagos,2,3,2,1,2,1,0,0,1,6,17850000
522,Lekki,ikota lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
523,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
524,Lekki,osapa london lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
525,Lekki,osapa london lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
526,Lekki,"  off orchid hotel road, lafiaji lekki lagos",2,9,5,4,5,0,0,0,1,9,36750000
527,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,0,0,0,1,10,63000000
528,Lekki,megamound estate ikota lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
529,Lekki,ologolo lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
530,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
531,Lekki,chevron lekki lagos,2,9,5,4,5,0,0,0,1,9,37800000
532,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
533,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
534,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
535,Lekki,orchid lekki lagos,2,9,5,4,5,1,1,1,1,9,52500000
536,Lekki,lekki phase 1 lekki lagos,2,5,3,2,3,1,1,1,1,7,29400000
537,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
538,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,28350000
539,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,36750000
540,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,58800000
541,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
542,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,0,0,0,1,10,63000000
543,Lekki,off orchid road lekki lagos,2,11,6,5,6,0,0,0,0,10,49350000
544,Lekki,lekki phase 1 lekki lagos,2,12,6,6,6,1,1,0,1,10,65100000
545,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
546,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
547,Lekki,chevron lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
548,Lekki,agungi lekki phase 2 lekki lagos,2,2,1,1,1,0,0,0,1,4,8400000
549,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
550,Lekki,lekki lagos,2,2,1,1,1,0,0,0,0,4,6825000
551,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,52500000
552,Lekki,bera estate chevron lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
553,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,0,0,0,1,10,63000000
554,Lekki,lekki phase 1 lekki lagos,2,8,5,3,5,0,0,0,1,9,36750000
555,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
556,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,0,0,0,1,10,57750000
557,Lekki,... lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,58800000
558,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,52500000
559,Lekki,chevron lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
560,Lekki,lekki phase 1 lekki lagos,2,11,6,5,6,0,0,0,0,10,52500000
561,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
562,Lekki,lafiaji lekki lagos,2,7,4,3,4,0,0,0,0,7,24150000
563,Lekki,... osapa london lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
564,Lekki,lafiaji community lekki lagos,2,4,2,2,2,0,0,0,0,6,9450000
565,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,1,1,1,7,45150000
566,Lekki,- lekki phase 1 lekki lagos,2,5,3,2,3,1,1,1,1,7,31500000
567,Lekki,ikate lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
568,Lekki,chevron lekki lagos,2,9,5,4,5,1,0,1,1,9,47250000
569,Lekki,lekki lekki lagos,2,2,1,1,1,1,1,1,1,4,17850000
570,Lekki,osapa london lekki lagos,2,9,5,4,5,1,0,0,1,9,42000000
571,Lekki,ikota lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
572,Lekki,chevron lekki lagos,2,9,5,4,5,0,0,0,1,9,36750000
573,Lekki,osapa london lekki lagos,2,7,4,3,4,0,0,0,1,7,26250000
574,Lekki,lekki phase 1 lekki lagos,2,7,4,3,4,1,0,0,1,7,31500000
575,Lekki,ikate lekki lagos,2,11,6,5,6,0,0,0,1,10,63000000
576,Lekki,lekki phase 1 lekki lagos,2,5,3,2,3,0,0,0,1,7,21000000
577,Lekki,.. lekki phase 1 lekki lagos,2,11,6,5,6,1,1,0,1,10,65100000
578,Lekki,lekki phase 1 lekki lagos,2,9,5,4,5,1,1,1,1,9,52500000
579,Lekki,westend estate ikota lekki lagos,2,7,4,3,4,0,0,0,0,7,21000000
